# maciexl-2-or (Data loaded from a file)
# 522 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (mm),CG location (mm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (mm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
42.39,1092.041,1092.041,-12.098,12.242,0.007,0.089,30.052,0.092,30.052,89.84,1.872,0.089,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.292,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.764,90.012,12.836,974.2,0.001,339.078,0.036,1.276e6,79,50,0.5,0.195,0.002
42.89,1072.198,1072.198,-12.095,12.232,0.007,0.083,27.018,0.092,27.018,89.782,1.827,0.083,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.291,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.931,90.012,12.876,974.9,0.001,339.102,0.036,1.276e6,79,50,0.5,0.195,0.002
43.39,1052.362,1052.362,-12.091,12.235,0.007,0.02,23.986,0.089,23.986,89.782,1.869,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.288,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.848,90.012,12.915,975.6,0.001,339.125,0.036,1.277e6,79,50,0.5,0.195,0.002
43.89,1032.53,1032.53,-12.088,12.23,0.007,0.043,20.928,0.089,20.928,89.782,1.859,0.043,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.29,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.809,90.012,12.954,976.3,0.001,339.149,0.036,1.277e6,79,50,0.5,0.195,0.002
44.39,1012.703,1012.703,-12.084,12.223,0.007,0.077,17.897,0.089,17.897,89.725,1.838,0.076,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.292,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.746,90.012,12.994,977,0.001,339.173,0.036,1.277e6,79,50,0.5,0.195,0.002
44.89,992.884,992.884,-12.08,12.214,0.009,0.204,14.915,0.089,14.915,89.668,1.8,0.204,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.305,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.55,90.012,13.033,977.8,0.001,339.197,0.036,1.278e6,79,50,0.5,0.195,0.002
45.39,973.071,973.071,-12.076,12.195,0.007,0.183,12.044,0.089,12.044,89.553,1.698,0.182,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.297,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90.012,13.072,978.5,0.001,339.221,0.036,1.278e6,79,50,0.5,0.196,0.002
45.89,953.264,953.264,-12.072,12.204,0.006,0.146,9.183,0.089,9.183,89.439,1.789,0.146,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.292,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.97,90.012,13.111,979.2,0.001,339.244,0.036,1.278e6,79,50,0.5,0.196,0.002
46.39,933.465,933.465,-12.069,12.212,0.01,0.282,6.191,0.089,6.191,89.21,1.862,0.282,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.318,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.211,90.012,13.151,979.9,0.001,339.268,0.036,1.279e6,79,50,0.5,0.196,0.002
46.89,913.668,913.668,-12.064,12.229,0.004,0.077,3.018,0.089,3.022,88.35,2.003,0.077,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.278,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91,90.012,13.19,980.6,0.001,339.292,0.036,1.278e6,79,50,0.5,0.196,0.002
47.39,893.881,893.881,-12.062,12.221,0.009,0.231,-0.233,0.089,0.249,290.547,1.964,0.231,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.308,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.682,90.012,13.229,981.3,0.001,339.316,0.036,1.279e6,79,50,0.5,0.196,0.002
47.89,874.098,874.098,-12.058,12.199,0.005,0.028,-3.363,0.089,3.363,271.467,1.849,0.027,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.281,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.817,90.012,13.268,982,0.001,339.339,0.036,1.279e6,79,50,0.5,0.196,0.002
48.39,854.318,854.318,-12.056,12.194,0.009,0.237,-6.385,0.089,6.385,270.78,1.835,0.237,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.311,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.128,90.012,13.307,982.7,0.001,339.363,0.036,1.279e6,79,50,0.5,0.196,0.002
48.89,834.547,834.547,-12.051,12.208,0.006,0.172,-9.491,0.089,9.491,270.551,1.954,0.172,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.292,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.167,90.012,13.347,983.4,0.001,339.387,0.036,1.279e6,79,50,0.5,0.196,0.002
49.39,814.78,814.78,-12.048,12.219,0.006,0.073,-12.766,0.085,12.766,270.379,2.039,0.073,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.285,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.951,90.012,13.386,984.1,0.001,339.411,0.035,1.279e6,79,50,0.5,0.196,0.002
49.89,795.02,795.02,-12.045,12.21,0.007,0.115,-16.083,0.085,16.083,270.321,2.003,0.114,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.293,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.864,90.012,13.425,984.8,0.001,339.434,0.035,1.28e6,79,50,0.001,0.196,0.002
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=49.891 seconds
49.891,794.98,794.98,-12.045,12.21,22.053,22.056,-16.089,0.085,16.089,270.321,2.003,0.365,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,127.702,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.865,90.012,13.425,984.8,0.001,339.434,0.035,1.28e6,79,50,0.045,0.197,0.002
49.936,793.261,793.261,-11.045,11.222,16.987,16.99,-16.385,0.085,16.385,270.321,1.986,0.323,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,107.388,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.854,90.012,13.428,984.9,0.001,339.437,0.033,1.174e6,79,50,0.059,0.197,0.001
49.995,791.227,791.227,-10.045,10.236,12.359,12.361,-16.765,0.085,16.765,270.321,1.967,0.219,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,88.827,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.868,90.012,13.432,985,0.001,339.439,0.03,1.067e6,79,50,0.081,0.197,0.001
50.076,788.691,788.691,-9.045,9.253,8.17,8.171,-17.287,0.085,17.287,270.264,1.949,0.093,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,72.025,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.997,90.012,13.437,985.1,0.001,339.442,0.027,9.612e5,79,50,0.122,0.197,0.001
50.198,785.259,785.259,-8.046,8.281,4.422,4.427,-18.071,0.085,18.071,270.264,1.961,0.224,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,56.999,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.088,90.012,13.444,985.2,0.001,339.446,0.024,8.551e5,79,50,0.226,0.197,0.001
50.424,779.669,779.669,-7.047,7.328,1.115,1.14,-19.544,0.085,19.544,270.264,2.011,0.237,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,43.744,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.165,90.012,13.455,985.4,0.001,339.453,0.021,7.491e5,79,50,0.323,0.197,9.487e-4
50.747,772.388,772.388,-6.687,7.005,0.029,0.112,-21.716,0.085,21.716,270.207,2.088,0.108,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.379,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.162,90.012,13.47,985.6,0.001,339.462,0.02,7.108e5,79,50,0.34,0.197,9.086e-4
51.088,764.925,764.925,-6.677,7.007,0.003,0.165,-24.068,0.085,24.068,270.207,2.124,0.165,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.28,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.238,90.012,13.485,985.9,0.001,339.471,0.02,7.1e5,79,50,0.341,0.197,9.093e-4
51.429,757.457,757.457,-6.676,7.023,0.004,0.26,-26.476,0.085,26.476,270.207,2.181,0.26,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.293,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.004,90.012,13.499,986.2,0.001,339.479,0.02,7.101e5,79,50,0.341,0.197,9.12e-4
51.77,749.993,749.993,-6.674,6.995,0.004,0.311,-28.865,0.085,28.865,270.15,2.092,0.311,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.296,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.881,90.012,13.514,986.4,0.001,339.488,0.02,7.102e5,79,50,0.341,0.197,9.074e-4
52.111,742.53,742.53,-6.673,6.962,0.002,0.314,-31.145,0.085,31.145,270.15,1.986,0.314,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.291,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.773,90.012,13.529,986.7,0.001,339.497,0.02,7.102e5,79,50,0.341,0.197,9.021e-4
52.451,735.066,735.066,-6.672,6.932,-5.894e-4,0.212,-33.307,0.085,33.307,270.15,1.879,0.212,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.269,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.735,90.012,13.544,987,0.001,339.506,0.02,7.101e5,79,50,0.341,0.197,8.972e-4
52.792,727.605,727.605,-6.673,6.913,0.013,0.503,-35.367,0.085,35.367,270.15,1.807,0.503,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.791,0,908,-11.539,0,0,39.365,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.465,90.012,13.558,987.2,0.001,339.515,0.02,7.11e5,79,50,0.341,0.198,8.94e-4
53.133,720.148,720.148,-6.668,6.866,-0.01,0.114,-37.29,0.085,37.29,270.15,1.635,0.114,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.225,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.559,90.012,13.573,987.5,0.001,339.524,0.02,7.098e5,79,50,0.341,0.198,8.865e-4
53.474,712.69,712.69,-6.672,6.86,0.003,0.16,-39.098,0.085,39.098,270.15,1.597,0.16,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.279,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.706,90.012,13.588,987.8,0.001,339.533,0.02,7.103e5,79,50,0.341,0.198,8.854e-4
53.815,705.233,705.233,-6.671,6.872,0.009,0.402,-40.915,0.085,40.915,270.092,1.651,0.402,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.332,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90.012,13.603,988,0.001,339.542,0.02,7.108e5,79,50,0.341,0.198,8.874e-4
54.155,697.779,697.779,-6.668,6.903,-0.004,0.183,-42.835,0.085,42.835,270.092,1.788,0.183,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.252,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.914,90.012,13.618,988.3,0.001,339.551,0.02,7.102e5,79,50,0.341,0.198,8.926e-4
54.496,690.325,690.325,-6.669,6.921,0.004,0.257,-44.869,0.085,44.869,270.092,1.85,0.257,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.291,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.026,90.012,13.632,988.6,0.001,339.56,0.02,7.106e5,79,50,0.341,0.198,8.955e-4
54.836,682.877,682.877,-6.668,6.944,1.837e-4,0.168,-46.985,0.085,46.985,270.092,1.938,0.168,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.269,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.824,90.012,13.647,988.8,0.001,339.569,0.02,7.104e5,79,50,0.341,0.198,8.993e-4
55.177,675.427,675.427,-6.668,6.928,9.361e-4,0.068,-49.117,0.085,49.117,270.092,1.881,0.068,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.267,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.928,90.012,13.662,989.1,0.001,339.578,0.02,7.104e5,79,50,0.34,0.198,8.967e-4
55.517,667.979,667.979,-6.667,6.934,0.02,0.591,-51.234,0.085,51.234,270.092,1.904,0.59,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.413,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.306,90.012,13.677,989.4,0.001,339.587,0.02,7.118e5,79,50,0.34,0.198,8.977e-4
55.858,660.535,660.535,-6.661,6.985,-0.01,0.339,-53.471,0.085,53.471,270.092,2.105,0.338,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.247,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.336,90.012,13.691,989.6,0.001,339.596,0.02,7.104e5,79,50,0.341,0.198,9.064e-4
56.199,653.087,653.087,-6.664,7.024,0.002,0.32,-55.889,0.085,55.889,270.092,2.22,0.32,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.289,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.438,90.012,13.706,989.9,0.001,339.605,0.02,7.108e5,79,50,0.34,0.198,9.126e-4
56.539,645.646,645.646,-6.664,7.059,-0.003,0.1,-58.428,0.085,58.428,270.092,2.329,0.1,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.254,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.261,90.012,13.721,990.2,0.001,339.614,0.02,7.105e5,79,50,0.34,0.198,9.183e-4
56.879,638.205,638.205,-6.664,7.048,0.031,0.768,-61.01,0.085,61.01,270.092,2.295,0.768,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.508,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.775,90.012,13.736,990.4,0.001,339.623,0.02,7.129e5,79,50,0.34,0.198,9.166e-4
57.22,630.771,630.771,-6.654,6.958,-0.028,0.04,-63.425,0.085,63.425,270.092,2.034,0.029,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.152,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.054,90.012,13.75,990.7,0.001,339.632,0.02,7.097e5,79,50,0.341,0.199,9.021e-4
57.56,623.327,623.327,-6.663,6.969,0.01,0.383,-65.705,0.085,65.705,270.092,2.043,0.382,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.331,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.784,90.012,13.765,991,0.001,339.641,0.02,7.114e5,79,50,0.34,0.199,9.037e-4
57.901,615.892,615.892,-6.66,6.929,-0.004,0.176,-67.913,0.085,67.913,270.092,1.913,0.176,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.254,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.034,90.012,13.78,991.2,0.001,339.649,0.02,7.107e5,79,50,0.34,0.199,8.972e-4
58.241,608.455,608.455,-6.661,6.947,0.002,0.172,-70.082,0.085,70.082,270.092,1.973,0.172,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.277,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.091,90.012,13.795,991.5,0.001,339.658,0.02,7.11e5,79,50,0.34,0.199,9.001e-4
58.581,601.024,601.024,-6.661,6.964,0.017,0.56,-72.316,0.085,72.316,270.092,2.032,0.56,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.393,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.413,90.012,13.809,991.8,0.001,339.667,0.02,7.121e5,79,50,0.34,0.199,9.028e-4
58.921,593.593,593.593,-6.655,7.016,-0.014,0.021,-74.692,0.085,74.692,270.092,2.222,0.016,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.207,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.212,90.012,13.824,992,0.001,339.676,0.02,7.104e5,79,50,0.34,0.199,9.116e-4
59.261,586.161,586.161,-6.66,7.019,0.016,0.523,-77.169,0.082,77.169,270.035,2.217,0.522,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.382,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.863,90.012,13.839,992.3,0.001,339.685,0.02,7.121e5,79,50,0.34,0.199,9.119e-4
59.601,578.734,578.734,-6.654,6.96,-0.002,0.431,-79.544,0.082,79.544,270.035,2.039,0.431,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.292,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.747,90.012,13.853,992.6,0.001,339.694,0.02,7.113e5,79,50,0.34,0.199,9.024e-4
59.942,571.306,571.306,-6.655,6.919,0.011,0.598,-81.736,0.082,81.736,270.035,1.893,0.597,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.379,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.488,90.012,13.868,992.8,0.001,339.703,0.02,7.121e5,79,50,0.34,0.199,8.956e-4
60.282,563.885,563.885,-6.651,6.862,-0.014,0.186,-83.734,0.082,83.734,270.035,1.689,0.185,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.213,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.816,90.012,13.883,993.1,0.001,339.712,0.02,7.107e5,79,50,0.34,0.199,8.865e-4
60.622,556.457,556.457,-6.656,6.883,0.001,0.146,-85.656,0.082,85.656,270.035,1.752,0.146,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.273,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.654,90.012,13.898,993.4,0.001,339.721,0.02,7.113e5,79,50,0.34,0.2,8.897e-4
60.962,549.035,549.035,-6.656,6.87,0.003,0.175,-87.582,0.082,87.582,270.035,1.703,0.175,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.28,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.822,90.012,13.912,993.6,0.001,339.73,0.02,7.114e5,79,50,0.34,0.2,8.876e-4
61.302,541.614,541.614,-6.655,6.884,0.003,0.202,-89.514,0.082,89.514,270.035,1.762,0.202,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.282,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,90.012,13.927,993.9,0.001,339.739,0.02,7.114e5,79,50,0.34,0.2,8.9e-4
61.641,534.196,534.196,-6.654,6.901,0.009,0.421,-91.516,0.082,91.516,270.035,1.831,0.421,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.336,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.117,90.012,13.942,994.2,0.001,339.748,0.02,7.12e5,79,50,0.34,0.2,8.928e-4
61.981,526.781,526.781,-6.651,6.938,-0.007,0.081,-93.638,0.082,93.638,270.035,1.974,0.081,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.238,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03,90.012,13.956,994.4,0.001,339.756,0.02,7.111e5,79,50,0.34,0.2,8.989e-4
62.321,519.364,519.364,-6.653,6.948,0.002,0.024,-95.853,0.082,95.853,270.035,2.001,0.024,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.27,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.986,90.012,13.971,994.7,0.001,339.765,0.02,7.115e5,79,50,0.34,0.2,9.004e-4
62.661,511.949,511.949,-6.652,6.945,0.002,0.021,-98.081,0.082,98.081,270.035,1.993,0.021,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.272,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.008,90.012,13.986,994.9,0.001,339.774,0.02,7.115e5,79,50,0.34,0.2,9e-4
63,504.537,504.537,-6.652,6.946,0.008,0.33,-100.305,0.082,100.305,270.035,2.001,0.33,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.316,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.225,90.012,14,995.2,0.001,339.783,0.02,7.12e5,79,50,0.34,0.2,9.002e-4
63.34,497.126,497.126,-6.649,6.977,-0.003,0.074,-102.595,0.082,102.595,270.035,2.113,0.074,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.251,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.063,90.012,14.015,995.5,0.001,339.792,0.02,7.114e5,79,50,0.34,0.2,9.053e-4
