#version,serial,flight,time,state,state_name,acceleration,height,speed,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro
6, 12779, 1,     0.63, 3,   boost, -120.05,    0.00,    0.00, 0.00, 0.01, 2.75,-110.00,  -1.42,   0.50, 123.22, -14.37,  18.06,  -0.50,  -0.02,  -0.29,  16.17,-5.59
6, 12779, 1,     0.64, 3,   boost, -118.92,    0.00,    0.00, 0.00, 0.02, 2.75,-108.88,  -1.06,   0.72, 122.06, -11.87,  17.75,  -0.51,  -0.03,  -0.29,  16.26,-5.59
6, 12779, 1,     0.65, 3,   boost, -119.41,    0.00,    0.00, 0.00, 0.02, 2.75,-109.37,  -1.23,   0.79, 121.09, -10.16,  17.33,  -0.51,  -0.02,  -0.29,  16.34,-5.59
6, 12779, 1,     0.66, 3,   boost, -119.13,    0.00,    0.00, 0.00, 0.00, 2.75,-109.08,  -1.01,   0.91, 120.48,  -7.72,  16.66,  -0.51,  -0.02,  -0.30,  16.38,-5.59
6, 12779, 1,     0.67, 3,   boost, -119.81,    0.00,    0.00, 0.00, 0.02, 2.75,-109.76,  -0.91,   0.93, 119.13,  -6.01,  16.11,  -0.50,  -0.02,  -0.30,  16.41,-5.59
6, 12779, 1,     0.68, 3,   boost, -120.05,    0.00,    0.00, 0.00, 0.00, 2.75,-110.00,  -1.09,   0.95, 117.42,  -3.33,  15.13,  -0.50,  -0.02,  -0.30,  16.42,-5.59
6, 12779, 1,     0.69, 3,   boost, -119.33,    0.00,    0.00, 0.00, 0.01, 2.76,-109.29,  -0.87,   0.84, 116.63,  -1.37,  14.70,  -0.50,  -0.02,  -0.31,  16.40,-5.59
6, 12779, 1,     0.70, 3,   boost, -119.98,    0.00,    0.00, 0.01, 0.00, 2.75,-109.94,  -1.03,   0.88, 115.90,   0.58,  13.79,  -0.50,  -0.02,  -0.31,  16.37,-5.59
6, 12779, 1,     0.71, 3,   boost, -119.52,    0.00,    0.00, 0.00, 0.00, 2.75,-109.48,  -0.84,   0.85, 114.62,   3.02,  13.42,  -0.50,  -0.01,  -0.31,  16.31,-5.59
6, 12779, 1,     0.72, 3,   boost, -120.07,    0.00,    0.00, 0.01, 0.02, 2.76,-110.02,  -0.87,   0.95, 113.03,   5.34,  12.38,  -0.50,  -0.01,  -0.32,  16.23,-5.59
6, 12779, 1,     0.73, 3,   boost, -119.78,    0.00,    0.00, 0.00, 0.01, 2.75,-109.73,  -0.62,   0.70, 111.57,   7.54,  11.35,  -0.50,  -0.01,  -0.32,  16.12,-5.59
6, 12779, 1,     0.74, 3,   boost, -119.56,    0.00,    0.00, 0.00, 0.01, 2.75,-109.51,  -0.83,   0.89, 109.19,   9.43,  10.80,  -0.50,  -0.01,  -0.32,  16.00,-5.59
6, 12779, 1,     0.75, 3,   boost, -119.85,    0.00,    0.00, 0.01, 0.00, 2.76,-109.81,  -0.61,   0.52, 107.42,  11.87,   9.94,  -0.50,  -0.00,  -0.33,  15.86,-5.59
6, 12779, 1,     0.76, 3,   boost, -119.70,    0.00,    0.00, 0.00, 0.00, 2.75,-109.65,  -0.76,   0.69, 105.95,  13.82,   9.39,  -0.50,   0.00,  -0.33,  15.70,-5.59
6, 12779, 1,     0.77, 3,   boost, -119.59,    0.00,    0.00, 0.01, 0.01, 2.75,-109.55,  -0.51,   0.19, 103.94,  15.53,   8.72,  -0.50,   0.00,  -0.33,  15.53,-5.59
6, 12779, 1,     0.78, 3,   boost, -120.44,    0.00,    0.00, 0.00, 0.00, 2.75,-110.39,  -0.78,   0.34, 101.43,  16.94,   7.87,  -0.50,   0.01,  -0.34,  15.34,-5.59
6, 12779, 1,     0.79, 3,   boost, -119.61,    0.00,    0.00, 0.00, 0.00, 2.75,-109.56,  -0.53,   0.11,  99.79,  19.01,   7.26,  -0.50,   0.01,  -0.33,  15.14,-5.59
6, 12779, 1,     0.80, 3,   boost, -120.73,    0.00,    0.00, 0.00, 0.00, 2.75,-110.68,  -0.68,  -0.09,  96.92,  19.56,   6.34,  -0.50,   0.01,  -0.33,  14.93,-5.59
6, 12779, 1,     0.81, 3,   boost, -120.75,    0.00,    0.00, 0.00, 0.00, 2.75,-110.70,  -0.65,  -0.38,  93.74,  20.11,   5.61,  -0.50,   0.01,  -0.33,  14.73,-5.59
6, 12779, 1,     0.82, 3,   boost, -120.11,    0.00,    0.00, 0.00, 0.00, 2.76,-110.06,  -0.70,  -0.43,  92.16,  20.60,   5.06,  -0.50,   0.01,  -0.33,  14.52,-5.59
6, 12779, 1,     0.83, 3,   boost, -120.20,    0.00,    0.00, 0.00, 0.00, 2.75,-110.15,  -0.53,  -0.75,  89.96,  20.97,   3.90,  -0.51,   0.02,  -0.34,  14.31,-5.59
6, 12779, 1,     0.84, 3,   boost, -119.78,    0.00,    0.00, 0.00, 0.00, 2.76,-109.73,  -0.51,  -0.62,  87.70,  20.66,   3.78,  -0.51,   0.02,  -0.34,  14.11,-5.59
6, 12779, 1,     0.85, 3,   boost, -120.95,    0.00,    0.00, 0.00, 0.01, 2.75,-110.90,  -0.28,  -0.96,  84.95,  20.42,   2.74,  -0.51,   0.02,  -0.34,  13.91,-5.59
6, 12779, 1,     0.86, 3,   boost, -120.18,    0.00,    0.00, 0.00, 0.00, 2.75,-110.13,  -0.47,  -0.83,  81.90,  19.93,   2.19,  -0.51,   0.02,  -0.34,  13.72,-5.59
6, 12779, 1,     0.87, 3,   boost, -120.87,    0.00,    0.00, 0.00, 0.01, 2.75,-110.82,  -0.76,  -1.32,  79.28,  19.38,   1.03,  -0.51,   0.02,  -0.34,  13.55,-5.59
6, 12779, 1,     0.88, 3,   boost, -120.56,    0.00,    0.00, 0.00, 0.00, 2.75,-110.51,  -0.35,  -1.29,  76.53,  18.28,  -0.01,  -0.51,   0.03,  -0.34,  13.39,-5.59
6, 12779, 1,     0.89, 3,   boost, -119.94,    0.00,    0.00, 0.00, 0.01, 2.76,-109.89,  -0.93,  -1.32,  73.48,  17.55,  -0.37,  -0.51,   0.03,  -0.34,  13.24,-5.59
6, 12779, 1,     0.90, 3,   boost, -120.44,    0.00,    0.00, 0.00, 0.01, 2.75,-110.39,  -0.19,  -1.79,  71.53,  16.51,  -0.80,  -0.51,   0.03,  -0.34,  13.11,-5.59
6, 12779, 1,     0.91, 3,   boost, -119.83,    0.00,    0.00, 0.00, 0.00, 2.75,-109.78,  -0.73,  -1.79,  68.84,  15.11,  -1.41,  -0.51,   0.03,  -0.34,  12.99,-5.59
6, 12779, 1,     0.92, 3,   boost, -119.77,    0.00,    0.00, 0.00, 0.00, 2.75,-109.73,  -0.44,  -1.81,  66.95,  13.52,  -1.90,  -0.51,   0.04,  -0.34,  12.89,-5.59
6, 12779, 1,     0.93, 3,   boost, -119.94,    0.00,    0.00, 0.00, 0.00, 2.75,-109.89,  -0.73,  -2.01,  65.12,  12.12,  -2.88,  -0.51,   0.04,  -0.34,  12.80,-5.59
6, 12779, 1,     0.94, 3,   boost, -120.13,    0.00,    0.00, 0.00, 0.00, 2.75,-110.09,  -0.45,  -2.13,  64.08,   9.80,  -2.88,  -0.51,   0.04,  -0.34,  12.74,-5.59
6, 12779, 1,     0.95, 3,   boost, -120.32,    0.00,    0.00, 0.00, 0.02, 2.75,-110.27,  -0.75,  -2.26,  62.13,   7.84,  -3.30,  -0.51,   0.04,  -0.34,  12.70,-5.59
6, 12779, 1,     0.96, 3,   boost, -119.90,    0.00,    0.00, 0.00, 0.00, 2.75,-109.85,  -0.64,  -2.24,  59.99,   5.65,  -4.16,  -0.51,   0.04,  -0.34,  12.68,-5.59
6, 12779, 1,     0.97, 3,   boost, -120.30,    0.00,    0.00, 0.00, 0.00, 2.75,-110.25,  -0.75,  -2.41,  58.22,   3.63,  -4.16,  -0.51,   0.05,  -0.35,  12.68,-5.59
6, 12779, 1,     0.98, 3,   boost, -120.56,    0.00,    0.00, 0.00, 0.00, 2.75,-110.51,  -0.72,  -2.42,  57.00,   1.37,  -4.40,  -0.51,   0.05,  -0.35,  12.70,-5.59
6, 12779, 1,     0.99, 3,   boost, -120.56,    0.00,    0.00, 0.00, 0.00, 2.75,-110.51,  -0.76,  -2.58,  55.78,  -0.64,  -4.95,  -0.51,   0.05,  -0.35,  12.74,-5.59
6, 12779, 1,     1.00, 3,   boost, -120.22,    0.00,    0.00, 0.00, 0.01, 2.75,-110.17,  -0.69,  -2.51,  55.17,  -2.72,  -5.26,  -0.51,   0.05,  -0.35,  12.79,-5.59
6, 12779, 1,     1.01, 3,   boost, -119.33,    0.00,    0.00, 0.00, 0.00, 2.75,-109.29,  -0.68,  -2.31,  53.58,  -4.67,  -5.50,  -0.51,   0.06,  -0.35,  12.86,-5.59
6, 12779, 1,     1.02, 3,   boost, -119.74,    0.00,    0.00, 0.00, 0.00, 2.75,-109.70,  -0.83,  -2.07,  51.51,  -6.50,  -5.62,  -0.51,   0.06,  -0.35,  12.95,-5.59
6, 12779, 1,     1.03, 3,   boost, -119.80,    0.00,    0.00, 0.00, 0.00, 2.75,-109.75,  -0.88,  -1.82,  49.92,  -8.21,  -5.68,  -0.51,   0.06,  -0.35,  13.05,-5.59
6, 12779, 1,     1.04, 3,   boost, -119.28,    0.00,    0.00, 0.00, 0.01, 2.75,-109.23,  -1.06,  -1.83,  46.38,  -9.80,  -5.81,  -0.51,   0.06,  -0.36,  13.16,-5.59
6, 12779, 1,     1.05, 3,   boost, -119.43,    0.00,    0.00, 0.00, 0.02, 2.76,-109.38,  -1.35,  -1.72,  45.16, -11.08,  -5.93,  -0.51,   0.06,  -0.36,  13.28,-5.59
6, 12779, 1,     1.06, 3,   boost, -118.65,    0.00,    0.00, 0.00, 0.01, 2.75,-108.61,  -1.38,  -1.57,  43.88, -12.05,  -5.50,  -0.51,   0.07,  -0.36,  13.40,-5.59
6, 12779, 1,     1.07, 3,   boost, -119.56,    0.00,    0.00, 0.00, 0.02, 2.76,-109.52,  -1.36,  -1.42,  41.99, -13.28,  -5.07,  -0.51,   0.07,  -0.36,  13.53,-5.59
6, 12779, 1,     1.08, 3,   boost, -119.38,    0.00,    0.00, 0.00, 0.00, 2.75,-109.33,  -1.32,  -1.26,  40.15, -13.58,  -4.71,  -0.51,   0.07,  -0.36,  13.66,-5.59
6, 12779, 1,     1.09, 3,   boost, -118.82,    0.00,    0.00, 0.00, 0.01, 2.75,-108.78,  -1.28,  -0.99,  39.61, -14.07,  -4.16,  -0.51,   0.07,  -0.36,  13.79,-5.59
6, 12779, 1,     1.10, 3,   boost, -120.21,    0.00,    0.00, 0.00, 0.01, 2.75,-110.16,  -1.42,  -0.59,  37.77, -14.07,  -3.85,  -0.51,   0.07,  -0.37,  13.92,-5.59
6, 12779, 1,     1.11, 3,   boost, -118.74,    0.00,    0.00, 0.00, 0.00, 2.75,-108.70,  -1.62,  -0.23,  37.04, -14.01,  -3.49,  -0.51,   0.07,  -0.37,  14.04,-5.59
6, 12779, 1,     1.12, 3,   boost, -118.66,    0.00,    0.00, 0.00, 0.00, 2.75,-108.61,  -1.54,  -0.12,  35.70, -12.97,  -2.94,  -0.51,   0.08,  -0.37,  14.16,-5.59
6, 12779, 1,     1.13, 3,   boost, -119.17,    0.00,    0.00, 0.00, 0.00, 2.75,-109.12,  -2.07,  -0.11,  33.62, -12.12,  -2.51,  -0.51,   0.08,  -0.37,  14.26,-5.59
6, 12779, 1,     1.14, 3,   boost, -118.05,    0.00,    0.00, 0.00, 0.00, 2.75,-108.01,  -1.94,   0.19,  31.79, -10.35,  -1.59,  -0.51,   0.08,  -0.37,  14.34,-5.59
6, 12779, 1,     1.15, 3,   boost, -119.25,    0.00,    0.00, 0.00, 0.02, 2.75,-109.20,  -1.98,   0.26,  31.55,  -8.39,  -0.56,  -0.51,   0.08,  -0.37,  14.41,-5.59
6, 12779, 1,     1.16, 3,   boost, -118.26,    0.00,    0.00, 0.00, 0.01, 2.75,-108.22,  -1.91,   0.50,  30.63,  -6.81,   0.66,  -0.51,   0.08,  -0.37,  14.45,-5.59
6, 12779, 1,     1.17, 3,   boost, -118.29,    0.00,    0.00, 0.00, 0.01, 2.75,-108.25,  -1.64,   0.37,  29.96,  -4.85,   2.01,  -0.51,   0.08,  -0.38,  14.47,-5.59
6, 12779, 1,     1.18, 3,   boost, -118.13,    0.00,    0.00, 0.00, 0.01, 2.75,-108.08,  -1.82,   0.51,  27.64,  -2.90,   2.80,  -0.51,   0.08,  -0.38,  14.47,-5.59
6, 12779, 1,     1.19, 3,   boost, -117.59,    0.00,    0.00, 0.02, 0.00, 2.75,-107.54,  -1.59,   0.33,  25.75,  -1.25,   3.59,  -0.51,   0.08,  -0.38,  14.45,-5.59
6, 12779, 1,     1.20, 3,   boost, -117.92,    0.00,    0.00, 0.00, 0.01, 2.75,-107.87,  -1.63,   0.32,  24.59,   0.70,   4.27,  -0.51,   0.08,  -0.38,  14.42,-5.59
6, 12779, 1,     1.21, 3,   boost, -117.27,    0.00,    0.00, 0.00, 0.01, 2.75,-107.23,  -1.42,   0.19,  23.31,   2.23,   4.75,  -0.51,   0.08,  -0.38,  14.37,-5.59
6, 12779, 1,     1.22, 3,   boost, -117.64,    0.00,    0.00, 0.00, 0.00, 2.75,-107.59,  -1.47,   0.04,  22.21,   3.57,   5.00,  -0.51,   0.08,  -0.38,  14.31,-5.59
6, 12779, 1,     1.23, 3,   boost, -117.05,    0.00,    0.00, 0.00, 0.00, 2.76,-107.00,  -1.14,  -0.22,  20.01,   5.22,   5.79,  -0.51,   0.08,  -0.38,  14.23,-5.59
6, 12779, 1,     1.24, 3,   boost, -116.65,    0.00,    0.00, 0.00, 0.00, 2.75,-106.61,  -1.24,  -0.09,  18.43,   6.07,   5.49,  -0.51,   0.08,  -0.38,  14.15,-5.59
6, 12779, 1,     1.25, 3,   boost, -117.00,    0.00,    0.00, 0.00, 0.00, 2.75,-106.96,  -0.76,  -0.32,  18.43,   6.68,   5.36,  -0.51,   0.08,  -0.38,  14.06,-5.59
6, 12779, 1,     1.26, 3,   boost, -115.92,    0.00,    0.00, 0.00, 0.00, 2.75,-105.88,  -0.95,  -0.37,  17.02,   7.54,   5.12,  -0.51,   0.08,  -0.38,  13.97,-5.59
6, 12779, 1,     1.27, 3,   boost, -116.18,    0.00,    0.00, 0.00, 0.00, 2.75,-106.14,  -0.74,  -0.63,  14.89,   8.09,   4.57,  -0.51,   0.08,  -0.38,  13.89,-5.59
6, 12779, 1,     1.28, 3,   boost, -115.91,    0.00,    0.00, 0.00, 0.00, 2.75,-105.87,  -0.65,  -0.93,  14.15,   7.90,   3.78,  -0.51,   0.08,  -0.37,  13.81,-5.59
6, 12779, 1,     1.29, 3,   boost, -115.78,    0.00,    0.00, 0.00, 0.01, 2.75,-105.74,  -0.65,  -1.18,  12.14,   7.90,   3.04,  -0.51,   0.08,  -0.37,  13.73,-5.59
6, 12779, 1,     1.30, 3,   boost, -115.88,    0.00,    0.00, 0.00, 0.01, 2.75,-105.84,  -0.63,  -1.47,  10.25,   7.23,   2.25,  -0.51,   0.09,  -0.37,  13.66,-5.59
6, 12779, 1,     1.31, 3,   boost, -115.03,    0.00,    0.00, 0.00, 0.00, 2.75,-104.99,  -0.60,  -1.45,   9.64,   6.38,   1.09,  -0.51,   0.09,  -0.37,  13.61,-5.59
6, 12779, 1,     1.32, 3,   boost, -113.95,    0.00,    0.00, 0.00, 0.01, 2.75,-103.91,  -0.40,  -1.82,  10.06,   5.22,  -0.19,  -0.51,   0.09,  -0.37,  13.58,-5.59
6, 12779, 1,     1.33, 3,   boost, -113.82,    0.00,    0.00, 0.00, 0.01, 2.75,-103.78,  -0.52,  -1.60,   9.94,   4.00,  -1.29,  -0.51,   0.09,  -0.37,  13.56,-5.59
6, 12779, 1,     1.34, 3,   boost, -114.11,    0.00,    0.00, 0.00, 0.00, 2.76,-104.07,  -0.34,  -2.03,   9.76,   2.66,  -2.27,  -0.51,   0.09,  -0.37,  13.56,-5.59
6, 12779, 1,     1.35, 3,   boost, -115.69,    0.00,    0.00, 0.00, 0.00, 2.75,-105.65,  -0.20,  -1.62,   8.11,   1.86,  -3.24,  -0.51,   0.09,  -0.37,  13.58,-5.59
6, 12779, 1,     1.36, 3,   boost, -114.45,    0.00,    0.00, 0.00, 0.02, 2.75,-104.41,  -0.86,  -1.37,   7.74,   0.40,  -3.85,  -0.51,   0.09,  -0.37,  13.60,-5.59
6, 12779, 1,     1.37, 3,   boost, -112.90,    0.00,    0.00, 0.00, 0.02, 2.76,-102.86,  -0.78,  -2.00,   5.97,  -1.13,  -4.40,  -0.51,   0.09,  -0.37,  13.64,-5.59
6, 12779, 1,     1.38, 3,   boost, -112.12,    0.00,    0.00, 0.00, 0.02, 2.75,-102.08,  -1.10,  -1.81,   6.16,  -2.90,  -5.01,  -0.51,   0.09,  -0.37,  13.70,-5.59
6, 12779, 1,     1.39, 3,   boost, -111.80,    0.00,    0.00, 0.00, 0.00, 2.75,-101.77,  -1.05,  -1.95,   5.67,  -4.49,  -5.38,  -0.51,   0.09,  -0.37,  13.77,-5.59
6, 12779, 1,     1.40, 3,   boost, -112.59,    0.00,    0.00, 0.00, 0.00, 2.76,-102.56,  -1.48,  -1.75,   6.22,  -5.34,  -5.32,  -0.51,   0.09,  -0.38,  13.85,-5.59
6, 12779, 1,     1.41, 3,   boost, -113.97,    0.00,    0.00, 0.00, 0.01, 2.75,-103.93,  -1.49,  -1.39,   5.85,  -6.13,  -5.68,  -0.51,   0.09,  -0.38,  13.93,-5.59
6, 12779, 1,     1.42, 3,   boost, -111.23,    0.00,    0.00, 0.00, 0.01, 2.75,-101.19,  -1.59,  -1.52,   7.50,  -6.74,  -4.95,  -0.51,   0.09,  -0.38,  14.01,-5.59
6, 12779, 1,     1.43, 3,   boost, -110.78,    0.00,    0.00, 0.00, 0.01, 2.75,-100.75,  -1.09,  -0.46,   6.40,  -6.99,  -4.71,  -0.51,   0.09,  -0.38,  14.09,-5.59
6, 12779, 1,     1.44, 3,   boost, -110.00,    0.00,    0.00, 0.00, 0.01, 2.75, -99.97,  -1.44,  -0.75,   7.13,  -6.26,  -4.52,  -0.51,   0.09,  -0.38,  14.17,-5.59
6, 12779, 1,     1.45, 3,   boost, -110.02,    0.00,    0.00, 0.00, 0.00, 2.75, -99.98,  -1.33,  -0.31,   5.24,  -6.44,  -3.85,  -0.51,   0.09,  -0.38,  14.24,-5.59
6, 12779, 1,     1.46, 3,   boost, -111.52,    0.00,    0.00, 0.00, 0.01, 2.75,-101.49,  -2.66,  -0.11,   3.04,  -5.65,  -2.88,  -0.51,   0.09,  -0.38,  14.30,-5.59
6, 12779, 1,     1.47, 3,   boost, -109.67,    0.00,    0.00, 0.00, 0.01, 2.75, -99.64,  -1.74,  -0.44,   2.13,  -5.04,  -2.27,  -0.51,   0.09,  -0.38,  14.35,-5.59
6, 12779, 1,     1.48, 3,   boost, -109.04,    0.00,    0.00, 0.00, 0.01, 2.76, -99.01,  -2.31,  -0.30,  -0.37,  -4.24,  -1.47,  -0.51,   0.09,  -0.38,  14.38,-5.59
6, 12779, 1,     1.49, 3,   boost, -109.10,    0.00,    0.00, 0.00, 0.00, 2.75, -99.07,  -1.65,  -0.59,  -0.07,  -3.45,  -0.80,  -0.51,   0.09,  -0.38,  14.41,-5.59
6, 12779, 1,     1.50, 3,   boost, -108.87,    0.00,    0.00, 0.00, 0.01, 2.75, -98.84,  -2.26,  -0.14,   0.73,  -2.72,  -0.13,  -0.51,   0.09,  -0.38,  14.43,-5.59
6, 12779, 1,     1.51, 3,   boost, -109.08,    0.00,    0.00, 0.00, 0.00, 2.75, -99.05,  -1.80,  -0.45,   1.40,  -1.62,   0.66,  -0.51,   0.09,  -0.38,  14.44,-5.59
6, 12779, 1,     1.52, 3,   boost, -109.73,    0.00,    0.00, 0.00, 0.01, 2.75, -99.70,  -1.69,   0.02,   2.43,  -0.21,   1.46,  -0.51,   0.09,  -0.38,  14.43,-5.59
6, 12779, 1,     1.53, 3,   boost, -109.54,    0.00,    0.00, 0.00, 0.00, 2.75, -99.50,  -1.36,  -0.32,   0.24,   0.58,   2.43,  -0.51,   0.09,  -0.38,  14.40,-5.59
6, 12779, 1,     1.54, 3,   boost, -108.41,    0.00,    0.00, 0.00, 0.01, 2.76, -98.38,  -1.65,  -0.24,   1.34,   1.37,   2.25,  -0.51,   0.09,  -0.38,  14.38,-5.59
6, 12779, 1,     1.55, 3,   boost, -106.74,    0.00,    0.00, 0.00, 0.01, 2.75, -96.72,  -1.68,  -0.45,   0.60,   2.53,   2.92,  -0.51,   0.09,  -0.38,  14.34,-5.59
6, 12779, 1,     1.56, 3,   boost, -103.35,    0.00,    0.00, 0.00, 0.00, 2.75, -93.32,  -1.26,  -0.62,  -0.74,   3.20,   2.80,  -0.51,   0.09,  -0.38,  14.30,-5.59
6, 12779, 1,     1.57, 3,   boost,  -98.99,    0.00,    0.00, 0.00, 0.02, 2.75, -88.97,  -1.41,  -0.77,   0.60,   3.81,   2.80,  -0.51,   0.09,  -0.38,  14.25,-5.59
6, 12779, 1,     1.58, 3,   boost,  -94.83,    0.00,    0.00, 0.00, 0.00, 2.75, -84.82,  -1.11,  -0.76,   1.34,   3.94,   2.13,  -0.51,   0.09,  -0.38,  14.21,-5.59
6, 12779, 1,     1.59, 3,   boost,  -91.11,    0.00,    0.00, 0.00, 0.00, 2.75, -81.10,  -0.75,  -0.72,   1.40,   4.18,   1.82,  -0.51,   0.09,  -0.38,  14.17,-5.59
6, 12779, 1,     1.60, 3,   boost,  -88.21,    0.00,    0.00, 0.00, 0.00, 2.75, -78.21,  -0.67,  -0.77,  -0.98,   4.24,   0.79,  -0.51,   0.09,  -0.38,  14.14,-5.59
6, 12779, 1,     1.61, 3,   boost,  -85.24,    0.00,    0.00, 0.00, 0.01, 2.75, -75.24,  -1.03,  -0.82,  -0.74,   4.18,  -0.25,  -0.51,   0.09,  -0.38,  14.11,-5.59
6, 12779, 1,     1.62, 3,   boost,  -82.40,    0.00,    0.00, 0.00, 0.01, 2.75, -72.40,  -1.11,  -0.57,   0.42,   3.69,  -0.56,  -0.51,   0.09,  -0.38,  14.09,-5.59
6, 12779, 1,     1.63, 3,   boost,  -78.11,    0.00,    0.00, 0.00, 0.01, 2.76, -68.12,  -0.89,  -0.94,  -1.04,   4.18,  -1.35,  -0.51,   0.09,  -0.38,  14.07,-5.59
6, 12779, 1,     1.64, 3,   boost,  -72.65,    0.00,    0.00, 0.00, 0.00, 2.75, -62.67,  -0.84,  -1.73,  -1.29,   3.94,  -1.84,  -0.51,   0.09,  -0.38,  14.06,-5.59
6, 12779, 1,     1.65, 3,   boost,  -68.57,    0.00,    0.00, 0.00, 0.00, 2.76, -58.60,  -1.07,  -1.35,  -2.33,   3.20,  -2.39,  -0.51,   0.09,  -0.38,  14.06,-5.59
6, 12779, 1,     1.66, 3,   boost,  -59.49,    0.00,    0.00, 0.00, 0.01, 2.75, -49.54,  -1.08,  -2.34,  -1.78,   2.04,  -3.06,  -0.51,   0.09,  -0.38,  14.07,-5.59
6, 12779, 1,     1.67, 3,   boost,  -50.92,    0.00,    0.00, 0.00, 0.01, 2.76, -40.97,  -1.16,  -1.79,  -0.43,   0.58,  -3.73,  -0.51,   0.09,  -0.38,  14.10,-5.59
6, 12779, 1,     1.68, 3,   boost,  -45.21,    0.00,    0.00, 0.00, 0.02, 2.75, -35.27,  -1.19,  -1.62,  -0.62,  -0.58,  -3.61,  -0.51,   0.09,  -0.38,  14.13,-5.59
6, 12779, 1,     1.69, 3,   boost,  -39.71,    0.00,    0.00, 0.00, 0.00, 2.75, -29.78,  -1.23,  -1.72,   0.30,  -1.80,  -3.55,  -0.51,   0.09,  -0.38,  14.17,-5.59
6, 12779, 1,     1.70, 3,   boost,  -35.52,    0.00,    0.00, 0.00, 0.00, 2.75, -25.60,  -1.30,  -1.34,  -1.11,  -2.90,  -3.24,  -0.51,   0.09,  -0.38,  14.21,-5.59
6, 12779, 1,     1.71, 3,   boost,  -33.97,    0.00,    0.00, 0.00, 0.02, 2.75, -24.05,  -1.22,  -1.31,  -0.25,  -4.00,  -3.30,  -0.51,   0.10,  -0.38,  14.26,-5.59
6, 12779, 1,     1.72, 3,   boost,  -32.87,    0.00,    0.00, 0.00, 0.01, 2.76, -22.95,  -1.56,  -1.08,  -1.53,  -4.36,  -3.00,  -0.51,   0.09,  -0.38,  14.31,-5.59
6, 12779, 1,     1.73, 3,   boost,  -28.07,    0.00,    0.00, 0.00, 0.00, 2.75, -18.15,  -1.31,  -0.96,  -1.96,  -4.85,  -2.82,  -0.51,   0.09,  -0.38,  14.37,-5.59
6, 12779, 1,     1.74, 3,   boost,  -23.61,    0.00,    0.00, 0.00, 0.02, 2.75, -13.70,  -1.40,  -0.57,  -3.61,  -4.97,  -2.45,  -0.51,   0.09,  -0.38,  14.42,-5.59
6, 12779, 1,     1.75, 3,   boost,  -20.09,    0.00,    0.00, 0.00, 0.01, 2.75, -10.19,  -1.45,  -0.75,  -3.12,  -4.73,  -2.39,  -0.51,   0.09,  -0.38,  14.46,-5.59
6, 12779, 1,     1.76, 3,   boost,  -16.44,    0.00,    0.00, 0.00, 0.00, 2.75,  -6.54,  -1.57,  -0.60,  -3.91,  -3.08,  -2.08,  -0.51,   0.09,  -0.38,  14.50,-5.59
6, 12779, 1,     1.77, 3,   boost,  -14.00,    0.00,    0.00, 0.00, 0.00, 2.76,  -4.11,  -1.35,  -0.27,  -0.86,  -3.57,  -1.84,  -0.51,   0.10,  -0.38,  14.54,-5.59
6, 12779, 1,     1.78, 3,   boost,  -11.54,    0.00,    0.00, 0.00, 0.01, 2.75,  -1.65,  -1.36,  -0.37,  -1.65,  -2.04,  -1.66,  -0.51,   0.10,  -0.38,  14.56,-5.59
6, 12779, 1,     1.79, 3,   boost,   -9.66,    0.00,    0.00, 0.00, 0.00, 2.75,   0.23,  -1.40,   0.06,  -1.84,  -1.50,  -2.02,  -0.51,   0.10,  -0.38,  14.59,-5.59
6, 12779, 1,     1.80, 3,   boost,   -8.07,    0.00,    0.00, 0.00, 0.01, 2.75,   1.82,  -1.52,  -0.21,  -2.39,   0.21,  -2.14,  -0.51,   0.10,  -0.38,  14.60,-5.59
6, 12779, 1,     1.81, 3,   boost,   -6.73,    0.00,    0.00, 0.00, 0.00, 2.75,   3.15,  -1.82,  -0.42,  -2.81,   1.74,  -1.59,  -0.51,   0.10,  -0.38,  14.60,-5.59
6, 12779, 1,     1.82, 3,   boost,   -5.66,    0.00,    0.00, 0.00, 0.00, 2.75,   4.22,  -1.40,  -0.17,  -2.08,   2.90,  -1.66,  -0.51,   0.10,  -0.38,  14.60,-5.59
6, 12779, 1,     1.83, 3,   boost,   -4.53,    0.00,    0.00, 0.00, 0.01, 2.75,   5.35,  -2.21,  -0.59,  -1.04,   4.12,  -1.41,  -0.51,   0.10,  -0.38,  14.58,-5.59
6, 12779, 1,     1.84, 3,   boost,   -3.80,    0.00,    0.00, 0.00, 0.00, 2.75,   6.08,  -1.63,  -0.55,  -0.98,   4.61,  -0.43,  -0.51,   0.09,  -0.38,  14.56,-5.59
6, 12779, 1,     1.85, 3,   boost,   -2.94,    0.00,    0.00, 0.00, 0.00, 2.76,   6.93,  -1.83,  -0.69,  -2.39,   4.30,   0.42,  -0.51,   0.10,  -0.38,  14.53,-5.59
6, 12779, 1,     1.86, 3,   boost,   -2.51,    0.00,    0.00, 0.00, 0.00, 2.75,   7.36,  -1.90,  -1.29,  -2.45,   4.73,   0.73,  -0.51,   0.09,  -0.38,  14.49,-5.59
