# maciexl-1-or (Data loaded from a file)
# 498 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (mm),CG location (mm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (mm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
31.901,1558.025,1558.025,-12.118,12.281,0.016,0.42,72.388,0.075,72.388,89.954,1.992,0.419,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.939,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.476,90.012,11.913,957.6,0.001,338.518,0.036,1.265e6,79,50,0.5,0.124,0.002
32.401,1538.153,1538.153,-12.11,12.24,4.883e-4,0.095,69.295,0.075,69.295,89.954,1.783,0.095,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.845,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.667,90.012,11.953,958.3,0.001,338.542,0.036,1.264e6,79,50,0.5,0.124,0.002
32.901,1518.287,1518.287,-12.11,12.233,0.007,0.185,66.407,0.075,66.407,89.954,1.735,0.185,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.877,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.966,90.012,11.992,959,0.001,338.566,0.036,1.264e6,79,50,0.5,0.124,0.002
33.401,1498.425,1498.425,-12.106,12.243,0.008,0.198,63.488,0.075,63.488,89.954,1.827,0.198,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.879,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.073,90.012,12.031,959.7,0.001,338.59,0.036,1.265e6,79,50,0.5,0.124,0.002
33.901,1478.57,1478.57,-12.102,12.255,0.006,0.096,60.407,0.075,60.407,89.954,1.926,0.095,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.866,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.046,90.012,12.071,960.4,0.001,338.614,0.036,1.265e6,79,50,0.5,0.124,0.002
34.401,1458.72,1458.72,-12.099,12.259,0.009,0.231,57.208,0.075,57.208,89.897,1.974,0.231,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.889,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.261,90.012,12.11,961.1,0.001,338.638,0.036,1.265e6,79,50,0.5,0.124,0.002
34.901,1438.875,1438.875,-12.095,12.274,0.005,0.078,53.878,0.075,53.878,89.897,2.089,0.078,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.863,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.995,90.012,12.149,961.8,0.001,338.661,0.036,1.265e6,79,50,0.5,0.124,0.002
35.401,1419.039,1419.039,-12.092,12.265,0.007,0.063,50.482,0.075,50.482,89.897,2.05,0.062,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.129,90.012,12.189,962.5,0.001,338.685,0.036,1.265e6,79,50,0.5,0.124,0.002
35.901,1399.203,1399.203,-12.089,12.267,0.008,0.113,47.093,0.072,47.093,89.897,2.081,0.112,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.874,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.945,90.012,12.228,963.2,0.001,338.709,0.036,1.266e6,79,50,0.5,0.124,0.002
36.401,1379.377,1379.377,-12.085,12.254,0.007,0.055,43.724,0.072,43.724,89.897,2.025,0.055,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.095,90.012,12.267,963.9,0.001,338.733,0.036,1.266e6,79,50,0.5,0.124,0.002
36.901,1359.554,1359.554,-12.082,12.255,0.01,0.241,40.381,0.072,40.381,89.897,2.053,0.241,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.893,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.351,90.012,12.306,964.6,0.001,338.757,0.036,1.267e6,79,50,0.5,0.124,0.002
37.401,1339.741,1339.741,-12.077,12.271,0.007,0.215,36.913,0.072,36.913,89.897,2.173,0.215,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.879,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.439,90.012,12.346,965.4,0.001,338.78,0.036,1.267e6,79,50,0.5,0.124,0.002
37.901,1319.931,1319.931,-12.073,12.287,0.009,0.298,33.261,0.072,33.261,89.897,2.28,0.298,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.896,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.916,90.012,12.385,966.1,0.001,338.804,0.036,1.267e6,79,50,0.5,0.124,0.002
38.401,1300.131,1300.131,-12.069,12.255,0.004,0.153,29.642,0.072,29.642,89.84,2.132,0.153,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.863,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.945,90.012,12.424,966.8,0.001,338.828,0.036,1.267e6,79,50,0.5,0.124,0.002
38.901,1280.335,1280.335,-12.066,12.24,0.006,0.121,26.207,0.072,26.207,89.84,2.055,0.121,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.909,90.012,12.463,967.5,0.001,338.852,0.036,1.267e6,79,50,0.5,0.125,0.002
39.401,1260.545,1260.545,-12.063,12.227,0.012,0.343,22.887,0.072,22.887,89.84,1.995,0.343,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.914,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.575,90.012,12.503,968.2,0.001,338.875,0.036,1.268e6,79,50,0.5,0.125,0.002
39.901,1240.758,1240.758,-12.057,12.194,0.005,0.253,19.754,0.072,19.754,89.782,1.823,0.253,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.876,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.136,90.012,12.542,968.9,0.001,338.899,0.036,1.268e6,79,50,0.5,0.125,0.002
40.401,1220.981,1220.981,-12.055,12.211,0.004,0.058,16.66,0.072,16.66,89.782,1.95,0.058,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.857,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,90.012,12.581,969.6,0.001,338.923,0.036,1.268e6,79,50,0.5,0.125,0.002
40.901,1201.211,1201.211,-12.053,12.205,0.007,0.067,13.484,0.072,13.484,89.725,1.921,0.066,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.869,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.841,90.012,12.62,970.3,0.001,338.947,0.036,1.268e6,79,50,0.5,0.125,0.002
41.401,1181.44,1181.44,-12.049,12.196,0.007,0.079,10.361,0.069,10.361,89.611,1.888,0.079,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.872,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.987,90.012,12.659,971,0.001,338.97,0.036,1.268e6,79,50,0.5,0.125,0.002
41.901,1161.677,1161.677,-12.046,12.199,0.008,0.15,7.231,0.069,7.231,89.439,1.927,0.15,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.878,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.745,90.012,12.698,971.7,0.001,338.994,0.036,1.269e6,79,50,0.5,0.125,0.002
42.401,1141.919,1141.919,-12.042,12.184,0.01,0.263,4.131,0.069,4.134,89.038,1.852,0.263,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.895,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.177,90.012,12.738,972.4,0.001,339.018,0.036,1.269e6,79,50,0.5,0.125,0.002
42.901,1122.172,1122.172,-12.037,12.199,0.008,0.284,0.988,0.069,0.988,85.944,1.984,0.283,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.891,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.334,90.012,12.777,973.1,0.001,339.042,0.036,1.269e6,79,50,0.5,0.125,0.002
43.401,1102.428,1102.428,-12.033,12.219,0.004,0.133,-2.385,0.069,2.385,271.697,2.125,0.132,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.862,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.29,90.012,12.816,973.8,0.001,339.065,0.035,1.269e6,79,50,0.5,0.125,0.002
43.901,1082.69,1082.69,-12.031,12.229,0.008,0.208,-5.925,0.069,5.925,270.665,2.192,0.208,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.882,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.938,90.012,12.855,974.5,0.001,339.089,0.035,1.27e6,79,50,0.5,0.125,0.002
44.401,1062.956,1062.956,-12.027,12.207,0.005,0.092,-9.436,0.069,9.436,270.436,2.088,0.092,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.866,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.977,90.012,12.894,975.3,0.001,339.113,0.035,1.27e6,79,50,0.5,0.125,0.002
44.901,1043.232,1043.232,-12.024,12.197,0.007,0.137,-12.822,0.069,12.822,270.321,2.042,0.137,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.875,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.211,90.012,12.933,976,0.001,339.136,0.035,1.27e6,79,50,0.5,0.125,0.002
45.401,1023.507,1023.507,-12.021,12.205,0.006,0.025,-16.227,0.069,16.227,270.264,2.11,0.024,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.867,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.142,90.012,12.972,976.7,0.001,339.16,0.035,1.27e6,79,50,0.5,0.125,0.002
45.901,1003.793,1003.793,-12.018,12.204,0.008,0.135,-19.698,0.069,19.698,270.207,2.122,0.135,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.877,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.959,90.012,13.011,977.4,0.001,339.184,0.035,1.271e6,79,50,0.5,0.125,0.002
46.401,984.081,984.081,-12.014,12.188,0.01,0.283,-23.123,0.069,23.123,270.15,2.055,0.283,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.899,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71,90.012,13.05,978.1,0.001,339.207,0.035,1.271e6,79,50,0.5,0.126,0.002
46.901,964.377,964.377,-12.009,12.16,0.006,0.233,-26.378,0.069,26.378,270.15,1.913,0.232,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.879,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.63,90.012,13.089,978.8,0.001,339.231,0.035,1.271e6,79,50,0.5,0.126,0.002
47.401,944.678,944.678,-12.006,12.139,0.004,0.079,-29.423,0.066,29.423,270.15,1.797,0.079,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.862,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.896,90.012,13.128,979.5,0.001,339.255,0.035,1.271e6,79,50,0.5,0.126,0.002
47.901,924.987,924.987,-12.003,12.143,0.006,0.02,-32.402,0.066,32.402,270.092,1.837,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.868,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.815,90.012,13.167,980.2,0.001,339.278,0.035,1.271e6,79,50,0.5,0.126,0.002
48.401,905.299,905.299,-12,12.139,0.008,0.126,-35.407,0.066,35.407,270.092,1.827,0.126,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.877,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.983,90.012,13.206,980.9,0.001,339.302,0.035,1.272e6,79,50,0.5,0.126,0.002
48.901,885.617,885.617,-11.996,12.144,0.008,0.2,-38.458,0.066,38.458,270.092,1.89,0.2,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.884,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.647,90.012,13.245,981.6,0.001,339.326,0.035,1.272e6,79,50,0.5,0.126,0.002
49.401,865.942,865.942,-11.992,12.125,0.005,0.031,-41.476,0.066,41.476,270.092,1.79,0.031,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.864,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.83,90.012,13.284,982.3,0.001,339.349,0.035,1.272e6,79,50,0.5,0.126,0.002
49.901,846.27,846.27,-11.99,12.125,0.007,0.073,-44.423,0.066,44.423,270.092,1.806,0.073,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.872,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.897,90.012,13.323,983,0.001,339.373,0.035,1.272e6,79,50,0.5,0.126,0.002
50.401,826.604,826.604,-11.986,12.127,0.007,0.009,-47.415,0.066,47.415,270.092,1.842,0.007,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.87,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.836,90.012,13.362,983.7,0.001,339.396,0.035,1.272e6,79,50,0.5,0.126,0.002
50.901,806.946,806.946,-11.983,12.123,0.008,0.139,-50.436,0.066,50.436,270.092,1.839,0.138,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.879,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.01,90.012,13.401,984.4,0.001,339.42,0.035,1.273e6,79,50,0.5,0.126,0.002
51.401,787.29,787.29,-11.979,12.13,0.008,0.206,-53.507,0.066,53.507,270.092,1.908,0.205,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.885,93.023,0,93.023,0,93.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.161,90.012,13.44,985.1,0.001,339.444,0.035,1.273e6,79,50,0.001,0.126,0.002
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=51.402 seconds
51.402,787.254,787.254,-11.979,12.13,22.057,22.067,-53.514,0.066,53.514,270.092,1.908,0.671,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,126.376,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.161,90.012,13.44,985.1,0.001,339.444,0.035,1.273e6,79,50,0.045,0.126,0.002
51.447,785.545,785.545,-10.98,11.149,16.965,16.974,-53.799,0.066,53.799,270.092,1.939,0.554,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,106.17,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.167,90.012,13.444,985.2,0.001,339.446,0.032,1.167e6,79,50,0.059,0.126,0.001
51.506,783.52,783.52,-9.98,10.173,12.317,12.327,-54.18,0.066,54.18,270.092,1.971,0.485,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,87.73,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.191,90.012,13.448,985.2,0.001,339.448,0.029,1.061e6,79,50,0.081,0.126,0.001
51.587,780.997,780.997,-8.981,9.203,8.115,8.127,-54.708,0.066,54.708,270.092,2.011,0.447,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,71.058,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.236,90.012,13.453,985.3,0.001,339.451,0.026,9.548e5,79,50,0.123,0.127,0.001
51.71,777.572,777.572,-7.982,8.245,4.352,4.355,-55.531,0.066,55.531,270.092,2.066,0.145,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,56.112,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.148,90.012,13.459,985.5,0.001,339.455,0.024,8.485e5,79,50,0.23,0.127,0.001
51.94,771.936,771.936,-6.983,7.292,1.037,1.07,-57.1,0.066,57.1,270.092,2.099,0.266,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,42.969,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.271,90.012,13.471,985.7,0.001,339.462,0.021,7.425e5,79,50,0.323,0.127,9.45e-4
52.262,764.721,764.721,-6.649,6.998,0.029,0.339,-59.367,0.066,59.367,270.035,2.185,0.337,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.983,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.414,90.012,13.485,985.9,0.001,339.471,0.02,7.073e5,79,50,0.339,0.127,9.089e-4
52.601,757.339,757.339,-6.639,7.025,6.901e-4,0.293,-61.857,0.066,61.857,270.035,2.299,0.293,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.863,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.101,90.012,13.5,986.2,0.001,339.48,0.02,7.062e5,79,50,0.339,0.127,9.137e-4
52.94,749.954,749.954,-6.638,6.993,-0.002,0.02,-64.36,0.066,64.36,270.035,2.2,0.02,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.835,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.214,90.012,13.514,986.4,0.001,339.489,0.02,7.06e5,79,50,0.339,0.127,9.085e-4
53.279,742.569,742.569,-6.639,6.996,0.007,0.321,-66.811,0.066,66.811,270.035,2.206,0.32,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.893,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.99,90.012,13.529,986.7,0.001,339.497,0.02,7.066e5,79,50,0.339,0.127,9.089e-4
53.618,735.187,735.187,-6.637,6.96,9.494e-5,0.251,-69.206,0.066,69.206,270.035,2.098,0.251,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.857,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.928,90.012,13.543,987,0.001,339.506,0.02,7.063e5,79,50,0.5,0.127,9.031e-4
54.118,724.301,724.301,-6.637,6.923,9.814e-4,0.15,-72.543,0.066,72.543,270.035,1.972,0.15,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.791,0,904,-11.491,0,0,38.852,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.871,90.012,13.565,987.4,0.001,339.519,0.02,7.064e5,79,50,0.339,0.127,8.971e-4
54.457,716.923,716.923,-6.636,6.909,0.011,0.45,-74.708,0.062,74.708,270.035,1.921,0.45,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.93,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.226,90.012,13.58,987.6,0.001,339.528,0.02,7.071e5,79,50,0.339,0.127,8.947e-4
54.796,709.544,709.544,-6.632,6.949,-0.008,0.014,-76.929,0.062,76.929,270.035,2.074,0.012,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.811,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.066,90.012,13.594,987.9,0.001,339.537,0.02,7.061e5,79,50,0.339,0.127,9.014e-4
55.135,702.169,702.169,-6.635,6.951,0.003,0.118,-79.232,0.062,79.232,270.035,2.07,0.118,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.858,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.99,90.012,13.609,988.1,0.001,339.546,0.02,7.066e5,79,50,0.339,0.127,9.016e-4
55.474,694.793,694.793,-6.634,6.938,0.004,0.203,-81.509,0.062,81.509,270.035,2.03,0.203,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.866,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.168,90.012,13.623,988.4,0.001,339.555,0.02,7.067e5,79,50,0.339,0.127,8.995e-4
55.812,687.421,687.421,-6.633,6.957,0.007,0.383,-83.802,0.062,83.802,270.035,2.098,0.383,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.903,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.839,90.012,13.638,988.7,0.001,339.564,0.02,7.071e5,79,50,0.339,0.127,9.027e-4
56.151,680.052,680.052,-6.631,6.917,-0.005,0.029,-86.063,0.062,86.063,270.035,1.969,0.029,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.823,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.989,90.012,13.653,988.9,0.001,339.572,0.02,7.064e5,79,50,0.339,0.127,8.962e-4
56.49,672.68,672.68,-6.632,6.921,0.003,0.139,-88.258,0.062,88.258,270.035,1.978,0.139,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.86,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.073,90.012,13.667,989.2,0.001,339.581,0.02,7.068e5,79,50,0.339,0.128,8.968e-4
56.828,665.315,665.315,-6.631,6.934,0.003,0.175,-90.482,0.062,90.482,270.035,2.025,0.175,28.61,-80.6,NaN,NaN,NaN,NaN,42.571,89.954,3967,245,0.393,0.002,9.792,0,904,-11.491,0,0,38.861,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.907,90.012,13.682,989.5,0.001,339.59,0.02,7.068e5,79,50,0.339,0.128,8.989e-4
